11,23851787,6.54617345804033,0.117695449227856
11,23851788,6.80552096006508,0.0831244496292608
11,23851789,7.11674824042896,0.099576147413816
11,23851790,7.43867266312536,0.11003871274806
11,23851791,7.68582112906489,0.114543908967508
11,23851792,8.0493717908539,0.106555664243654
11,23851793,8.32958511542347,0.0989256935178168
11,23851794,8.58588914312818,0.101992863575037
11,23851795,8.87531291351731,0.142215672558915
11,23851796,9.1236374451335,0.0852163042727465
11,23851797,9.28191579938998,0.0974057877792491
11,23851798,9.49529296881072,0.0710532726686624
11,23851799,9.55149786317734,0.0597461224173146
11,23851800,9.69071261893787,0.0790852335072436
11,23851801,9.82775527762892,0.131545740993007
11,23851802,9.99410054960306,0.0771734622325453
11,23851803,10.1939410535138,0.0506406587043012
11,23851804,10.3277622227225,0.0830197386938978
11,23851805,10.6027279689443,0.0813578104260783
11,23851806,10.7036574846612,0.0745649600457762
11,23851807,10.8606474850957,0.101800850333869
11,23851808,11.0935036697804,0.0680627688737781
11,23851809,11.223358017717,0.0721580659704126
11,23851810,11.3764498038998,0.0817036969369217
11,23851811,11.5274070792051,0.0866764842751744
11,23851812,11.7918177666147,0.0780954874519344
11,23851813,11.9313244864318,0.0602774197024633
11,23851814,12.0900444530241,0.074036586537612
11,23851815,12.2080942856853,0.0667664273816262
11,23851816,12.3921644592838,0.114758664868555
11,23851817,12.5313090712055,0.128458630762965
11,23851818,12.7236755881241,0.0976692409081761
11,23851819,12.8011995303865,0.0631622712635696
11,23851820,13.0447095137821,0.0685831055337562
11,23851821,13.1540355308059,0.0802259940130862
11,23851822,13.334845299402,0.097282101908743
11,23851823,13.4834907615966,0.0605175861232343
11,23851824,13.5902735367175,0.0680545080393204
11,23851825,13.7271524135305,0.098651102719554
11,23851826,13.9496745632183,0.0944027422337822
11,23851827,14.1160589537482,0.0968632291080584
11,23851828,14.3789439768232,0.0886347647223965
11,23851829,14.4886311040564,0.0536384469529164
11,23851830,14.6312028289446,0.0695848617225287
11,23851831,14.7781027476911,0.069832458709231
11,23851832,14.9590919322128,0.0855898802282714
11,23851833,15.1535088833223,0.0739385762078549
11,23851834,15.3282940985594,0.0705248257739504
11,23851835,15.5060835533259,0.0949631336824088
11,23851836,15.681375351374,0.0705944484118485
11,23851837,15.7274141601745,0.0801452820524576
11,23851838,15.905322184874,0.064581012816284
11,23851839,16.058803735855,0.0552473206082872
11,23851840,16.2300552653278,0.0903972499647517
11,23851841,16.3723945761909,0.0464280875690869
11,23851842,16.4929180916643,0.0837712327659391
11,23851843,16.7768865635151,0.111776452073
11,23851844,16.8152205544528,0.0499062748861218
11,23851845,16.9466208064259,0.060485451163608
11,23851846,17.1124224744277,0.0607986022641789
11,23851847,17.3022293821434,0.0724103973530906
11,23851848,17.4570039819232,0.0771602826785713
11,23851849,17.634742594977,0.0832197984799404
11,23851850,17.8972625183468,0.0917494634006847
11,23851851,18.0237597840074,0.0583880130295906
11,23851852,18.0385679312502,0.0676731513354308
11,23851853,18.1829439705296,0.0708406791920289
11,23851854,18.2999373264524,0.0802014568163785
11,23851855,18.4676804541896,0.064749050977245
11,23851856,18.6416502758461,0.0888271459989087
11,23851857,18.8762481667024,0.075568646621672
11,23851858,18.9736844302652,0.0616220505144848
11,23851859,19.0249894163651,0.0667138439978835
11,23851860,19.1290762865203,0.0705911700916643
11,23851861,19.2504487446379,0.0606941035996383
11,23851862,19.3461405265039,0.0779417235004256
11,23851863,19.4527096593756,0.0762653753367713
11,23851864,19.6331566805757,0.100037602373714
11,23851865,19.7466599168848,0.0714180501329097
11,23851866,19.7553180077719,0.0598531187378483
11,23851867,19.8104838538626,0.0592288204942464
11,23851868,19.9428196134255,0.0804168975845445
11,23851869,20.0902234986601,0.0781230647908503
11,23851870,20.1876580097537,0.0635878611008591
11,23851871,20.2765726633984,0.0803561539581258
11,23851872,20.4784624139282,0.0615207138573828
11,23851873,20.5077932134561,0.0773093204848995
11,23851874,20.661673895868,0.0584669648209174
11,23851875,20.7947249935489,0.0564181321515765
11,23851876,20.9340913168298,0.065698625527055
11,23851877,21.0079957590099,0.0462840163873632
11,23851878,21.0882344244907,0.0620632656095397
11,23851879,21.2351028515516,0.0865444443822743
11,23851880,21.3137362414114,0.0553685713861328
11,23851881,21.363849283051,0.0629263956159108
11,23851882,21.4521541072914,0.0686539317809998
11,23851883,21.4972328865996,0.0566198248565423
11,23851884,21.5807619371873,0.0691648310922985
11,23851885,21.649818806524,0.0642697058259208
11,23851886,21.8193894984876,0.0933383700667555
11,23851887,21.912673859774,0.0666708245316725
11,23851888,21.9622564969936,0.0625028835953114
11,23851889,22.0223212181529,0.0577632511078015
11,23851890,22.1630795456865,0.0784302159958676
11,23851891,22.3119679302642,0.0512545269749564
11,23851892,22.4083638446718,0.0524610106813612
11,23851893,22.5758462897208,0.0848765492682973
11,23851894,22.756845411932,0.0801563894468803
11,23851895,22.6704790325326,0.0437015969067651
11,23851896,22.7189324016641,0.0613136795076426
11,23851897,22.8094917196123,0.0637561851401808
11,23851898,22.8872921801144,0.0427946389093786
11,23851899,23.0128760404193,0.0501019659001665
11,23851900,22.9963579122276,0.0498487275358467
11,23851901,23.0732279968567,0.05538869020555
11,23851902,23.1381700245901,0.0412338546693055
11,23851903,23.1856690766451,0.0390389310221013
