1431032499.91814,204.52,25.26
1431032923.9725,213.59,25.49
1431032925.97127,222.89,25.57
1431032927.97401,225.72,25.61
1431032931.9757,218.27,25.52
1431032933.9745,225.97,25.5
1431032935.97328,216.5,25.53
1431032937.97597,216.2,25.6
1431032939.97484,226.94,25.76
1431032943.97634,213.05,25.4
1431032945.97513,227.33,25.61
1431032951.97555,223.66,25.55
1431033324.02571,223.66,25.61
1431033326.02443,217.27,25.85
1431033328.02718,215.52,25.51
1431033330.02596,223.33,25.8
1431033332.02883,217.39,25.69
1431033334.02743,216.55,25.47
1431033336.02638,223.47,25.82
1431033338.02508,218.88,25.75
1431033340.02796,216.56,26
1431033342.02664,225.22,25.92
1431033344.02951,218.41,25.84
1431033346.02829,215.56,25.95
1431033348.031,226.11,25.96
1431033350.02976,217.95,25.84
1431033352.02855,215.69,25.77
1431033354.02733,226.3,25.84
1431033356.03019,227.33,25.93
1431033358.02895,219.36,25.78
1431033360.03169,227.09,25.87
1431033362.03055,227.47,25.88
1431033364.02933,220.27,25.63
1431033366.032,227.05,25.71
1431033368.03091,225.42,26.13
1431033370.02965,219.28,25.77
1431033372.03235,226.3,25.62
1431033374.03121,225.17,25.9
1431033376.03002,219.8,25.9
1431033380.03552,225.28,25.76
1431033382.03434,219.75,25.77
1431033384.03316,224.84,25.73
1431033392.03618,224.56,25.69
1431033398.03261,225.17,25.8
1431033802.08718,218.05,26.32
1431033806.0887,218.89,26.12
1431033808.08759,220.69,26.21
1431033810.08625,223.91,26.25
1431033812.08915,219.41,26.2
1431033814.08791,225.06,26.16
1431033816.08666,224.13,26.01
1431033818.08939,220.56,26.15
1431033820.08822,225.5,26.22
1431033822.08702,223.84,26.22
1431033824.08971,224.31,25.91
1431033826.08853,224.39,26.19
1431033828.09123,220.7,26.27
1431033830.09001,225.59,26.21
1431033832.08885,225,26.17
1431033834.08763,221.06,26.31
1431033836.09037,226.23,26.22
1431033838.08919,224.83,26.05
1431033840.09203,221.08,26.26
1431033842.09084,226.2,26.02
1431033844.08962,224.78,26.24
1431033846.08828,221.31,26.24
1431033848.09119,225.19,26.08
1431033850.08998,226.03,25.96
1431033852.09271,222.56,26.17
1431033854.09149,224.52,26
1431033860.09195,224.02,26.13
1431033862.09465,226.53,26.14
1431034278.14598,221.16,26.5
1431034280.14483,220.3,26.48
1431034284.14635,223.45,26.56
1431034288.14794,222.28,26.19
1431034290.14667,223.47,26.35
1431034294.14826,220.17,26.35
1431034296.14711,223.53,26.31
1431034314.14804,221.09,26.5
1431034710.19953,224.42,26.62
1431034712.19823,224.27,26.5
1431034714.20106,221.72,26.54
1431034716.19989,223.13,26.55
1431034718.20285,224.64,26.63
1431034720.20145,221.98,26.69
1431034722.20024,221.41,26.77
1431034724.203,224.16,26.61
1431034726.20185,220.88,26.62
1431034728.20465,223.03,26.74
1431034730.20338,223.48,26.52
1431034732.20222,220.83,26.72
1431034734.20487,224.61,26.61
1431034736.20371,223.08,26.47
1431034738.20645,220.81,26.55
1431034742.20408,222.67,26.66
1431034744.20672,222.2,26.4
1431034746.20568,225.77,26.64
1431035152.25907,224.33,26.75
1431035154.26183,220.98,26.78
1431035156.26064,222.52,26.79
1431035158.2594,223.59,26.65
1431035160.25821,219.53,26.94
1431035164.25973,222.55,26.77
1431035166.26245,219.34,26.69
1431035168.26127,218.97,26.64
1431035170.26004,219.03,26.75
1431035172.25884,212.73,26.78
1431035174.26167,216.73,26.85
1431035176.26049,217.86,26.79
1431035178.26326,218.8,26.7
1431035180.26201,220.16,26.73
1431035182.2608,218.98,26.79
1431035184.26352,219.11,26.85
1431035186.26233,223.28,26.67
1431035188.26523,222.48,26.85
1431035190.26404,220.41,26.71
1431035192.26268,222.03,26.76
1431035194.26145,222.77,26.83
1431035196.26432,224.67,26.82
1431035198.2631,220.66,26.86
1431035200.26587,223.84,26.67
1431035204.26739,221.2,26.73
1431035206.26616,224.67,26.76
1431035208.26498,221.94,26.79
1431035620.32284,220.55,26.69
1431035622.32167,217.41,27.3
1431035624.32044,219.95,27.12
1431035626.32337,222.33,27.14
1431035628.32237,220,26.78
1431035630.32483,220.69,27.14
1431035632.32367,223.36,26.99
1431035634.32248,221.09,26.91
1431035636.32521,220.28,26.89
1431035638.32402,223.72,26.98
1431035640.32278,224.08,27.23
1431035642.32151,225.64,27.05
1431035644.32425,221.91,27.1
1431035646.3231,227.09,26.94
1431035648.32599,225.53,27.08
1431035650.32472,222.41,27.02
1431035652.32747,225.08,26.9
1431035654.32622,224.52,27.09
1431035656.32503,221.72,26.86
1431035660.32656,223.42,26.91
1431036080.38344,217.84,27.32
1431036086.38372,224.84,27.31
1431036092.38421,219.86,27.21
1431036094.38303,216.52,27.18
1431036098.38453,217.09,27.47
1431036100.38334,216.34,27.45
1431036104.38486,209.27,27.3
1431036106.38362,209.22,27.42
1431036108.38635,211.81,27.38
1431036110.38534,208.38,27.32
1431036114.3869,212.88,27.29
1431036118.38442,206.95,27.32
1431036560.44817,216.73,27.72
1431036562.44703,213.92,28.12
1431036564.44579,210.39,27.87
1431036568.44738,214.59,27.98
1431036570.44605,213.52,27.96
1431036572.44896,217.42,27.47
1431036574.44761,213.05,27.83
1431036576.45048,216.14,27.92
1431036578.44931,219.86,27.94
1431036580.44813,219.28,27.93
1431036582.45077,217.41,27.73
1431036584.44977,222.38,27.95
1431036586.45234,223.67,27.74
1431036588.45116,222.91,27.98
1431036590.44994,222.09,27.93
1431036592.45273,219.66,27.84
1431036594.45152,222.88,27.88
1431036596.45437,219.14,27.8
1431036598.45318,219.66,27.93
1431036600.45197,216.91,27.94
1431036602.45067,215.48,27.78
1431036604.44949,220.36,27.82
1431036606.45223,216.16,27.96
1431036608.45107,217.97,27.89
1431036610.45391,216.84,27.8
1431036612.45263,214.67,27.99
1431036620.45572,217.14,27.75
1431037030.5108,223.41,28.44
1431037032.50971,220.06,28.3
1431037034.51246,224.19,28.33
1431037036.51125,220.42,28.31
1431037038.51397,225,28.26
1431037040.51281,219.78,28.38
1431037042.51154,221.2,28.44
1431037044.51433,219.19,28.27
1431037046.51311,219.91,28.34
1431037048.51191,221.73,28.49
1431037050.51465,220.59,28.31
1431037052.51342,223.63,28.49
1431037054.51222,222.08,28.1
1431037056.51522,224.02,28.36
1431037058.51793,223.55,28.36
1431037062.51542,222.55,28.31
1431037064.51419,228.05,28.31
1431037066.51705,223.56,28.49
1431037458.57116,217.27,28.86
1431037462.57289,215.98,28.71
1431037464.57157,217.42,28.83
1431037466.57436,217.34,28.76
1431037468.57315,216.84,28.89
1431037470.57197,217.77,28.92
1431037472.57472,214.28,28.75
1431037474.57348,217.13,29.06
1431037476.57643,218.64,28.86
1431037478.57507,218.97,28.87
1431037480.57379,223.41,28.8
1431037482.5766,221.78,29.07
1431037484.57546,220.2,28.79
1431037486.57822,216.56,29
1431037488.57697,215.78,28.96
1431037490.57576,210.97,28.81
1431037492.57849,213.38,28.85
1431037494.57731,210.23,28.92
1431037496.57607,213.28,28.9
1431037498.57899,214.33,28.84
1431037500.57782,215.09,28.84
1431037502.58051,218.91,28.92
1431037504.57926,212.72,28.88
1431037506.57806,216.44,28.82
1431037514.58111,214.8,28.73
1431037878.6365,225.7,29.27
1431037880.63535,222.42,29.25
1431037882.63403,225.14,29.47
1431037886.63565,224.91,29.22
1431037888.63451,221,29.37
1431037890.63721,225.8,29.18
1431037892.63599,220.03,29.21
1431037894.63476,221.8,29.37
1431037896.63352,217.58,29.52
1431037898.63636,222.67,29.4
1431037900.63513,222.41,29.07
1431037902.63798,220.19,29.37
1431037904.63671,218.38,29.27
1431037906.6354,217.34,29.48
1431037908.63831,218.63,29.32
1431037910.63711,216.73,29.39
1431037912.63984,219.73,29.33
1431037914.63872,220.16,29.45
1431037916.63743,223.94,29.17
1431037918.64025,222.91,29.32
1431037920.63909,224.22,29.22
1431037922.6418,226,29.25
1431037924.64056,221.94,29.35
1431037926.63943,223.19,29.23
1431037930.64087,220.23,29.4
1431038340.70426,202.55,25.57
1431038348.70332,205.81,25.57
1431038350.7062,206.81,25.58
1431038352.70499,205.44,25.57
1431038354.70377,205.94,25.58
1431038356.70662,205.09,25.53
1431038358.7053,201.89,25.47
1431038360.70411,205.19,25.29
1431038362.70698,200.39,25.38
1431038364.70576,208.23,25.46
1431038366.70849,202.77,25.6
1431038368.70733,209.58,25.46
1431038370.71003,203.94,25.19
1431038372.70888,208.45,25.19
1431038374.7076,203.53,25.37
1431038376.7105,207.55,25.26
1431038378.70915,204.66,25.09
1431038380.70795,206.41,25.44
1431038382.71086,205.34,25.56
1431038384.70962,204.17,25.4
1431038390.70994,204.56,25.34
1431038786.77394,201.52,25.71
1431038792.77424,202.73,25.5
1431038798.77471,200,25.5
1431038800.77742,200.83,25.4
1431038802.77634,200.69,25.37
1431038804.77508,201.06,25.36
1431038806.77388,195.34,25.89
1431038808.77655,201.47,25.3
1431038810.7754,195.05,25.47
1431038812.77814,201.41,25.36
1431038814.77693,194.58,25.41
1431038816.77569,201.31,25.53
1431038818.77854,194.19,25.47
1431038822.78009,193.25,25.37
1431038824.77891,201.92,25.6
1431038832.77798,199.8,25.43
1431039260.84239,212.38,25.54
1431039262.84528,214.89,25.58
1431039264.84393,210.92,25.47
1431039266.8427,215.88,25.72
1431039268.84556,208.97,25.72
1431039270.84436,215.83,25.85
1431039272.84709,208.14,25.61
1431039274.84593,215.78,25.52
1431039276.8447,207.83,25.54
1431039278.8474,215.94,25.55
1431039280.84626,213.11,25.5
1431039282.84908,215,25.5
1431039284.84793,215.84,25.43
1431039286.84669,215.42,25.57
1431039288.84531,215.41,25.46
1431039290.84822,214.13,25.65
1431039292.847,213.52,25.6
1431039294.84976,212.59,25.64
1431039296.84854,214.83,25.6
1431039298.8514,212.97,25.53
1431039300.85021,216.89,25.61
1431039302.84888,217.44,25.6
1431039306.85054,217.06,25.51
1431039312.85086,210.14,25.82
1431039722.91453,203.39,26.15
1431039728.91472,209.34,26.35
1431039730.91361,209.06,26.21
1431039732.91639,206.61,26.29
1431039734.91521,211.64,26.08
1431039744.91709,211.69,26.25
1431040148.98027,203.39,26.66
1431040150.97888,194.61,26.98
1431040152.97763,197.03,26.99
1431040156.97912,197.55,26.68
1431040158.97807,197.61,27
1431040160.98081,195.09,26.86
1431040162.97961,204.14,26.61
1431040164.97839,196.73,26.66
1431040166.97716,195.16,26.58
1431040168.97989,196.44,26.7
1431040170.97869,192.98,26.55
1431040172.98155,199.53,26.58
1431040174.98039,193.27,26.63
1431040176.97904,192.61,26.56
1431040178.98189,198.81,26.72
1431040180.98071,192.11,26.57
1431040182.97948,199.75,26.85
1431040184.98222,194.59,26.94
1431040186.98101,195.22,26.48
1431040188.98376,197.83,26.7
1431040190.98267,200.2,26.71
1431040192.98133,204.77,26.68
1431040194.98421,197.5,26.67
1431040196.98694,198.39,26.83
1431040198.98571,197.88,26.72
1431040200.98456,197.06,26.5
1431040206.9849,206.86,26.7
1431040627.05028,206.38,27.26
1431040629.04917,206.38,27.19
1431040635.04946,203.89,27.03
1431040637.05228,205.39,27.28
1431040639.05114,213.64,27.2
1431040641.04977,205.66,27.23
1431040643.05271,207.45,26.98
1431040645.05144,215.41,27.05
1431040647.05418,210.31,27.25
1431040649.05297,213.22,27.15
1431040651.05188,212.44,26.96
1431040653.05053,216.22,26.99
1431040655.05341,212.72,27.01
1431040657.0522,210.89,27.03
1431040661.05379,207.83,27.04
1431040663.05256,215.78,27.22
1431040667.05411,215.02,27.04
1431040673.0544,208.08,27.08
1431041071.11721,211.84,27.58
1431041077.1176,213.86,27.45
1431041083.11813,217.09,27.67
1431041087.1196,210.84,27.51
1431041089.11842,217.58,27.61
1431041091.12104,215.58,27.58
1431041093.12006,214.66,27.47
1431041095.11867,211.52,27.5
1431041097.11744,210.72,27.78
1431041099.12019,214.8,27.43
1431041105.12065,214.66,27.44
1431041501.18051,186.36,27.99
1431041507.18089,180.72,27.96
1431041511.18236,183.36,27.89
1431041513.18115,190.73,27.98
1431041515.17994,186.08,27.87
1431041519.18148,183.53,27.87
1431041521.18028,183.19,27.93
1431041523.18315,187.41,27.96
1431041525.18194,194.55,27.48
1431041527.18071,189.67,27.66
1431041529.18347,189.95,27.86
1431041531.1823,184.91,27.96
1431041533.18515,184.89,28
1431041535.1839,187.66,27.84
1431041541.1843,189.8,27.84
1431041939.24303,188.06,28.33
1431041947.24611,181.2,28.2
1431041949.24488,177.34,28.22
1431041951.24365,179.72,27.97
1431041953.24658,177.41,28.37
1431041955.24536,178.09,28.29
1431041957.24814,183.09,28.34
1431041959.24688,187.92,28.23
1431041961.24561,178.3,28.37
1431041963.24441,176.89,28.13
1431041965.2472,178.59,27.97
1431041967.24996,183.83,28.35
1431041969.24886,177.44,28.33
1431041971.24753,180.89,28.23
1431041973.25033,189.53,28.14
1431041975.24917,183.3,28.14
1431041977.24793,177.3,28.32
1431041979.25072,179.25,28.33
1431041981.24946,175.77,28.09
1431041983.25227,173.44,28.14
1431041985.2511,178.34,28.12
1431041987.24975,185.17,28.25
1431041989.25273,175.66,28.43
1431041991.25142,177.44,28.04
1431041993.2502,177.28,28.33
1431041995.2529,181,28.24
1431041997.2518,189.27,28.09
1431041999.25061,195.98,28.16
1431042401.31071,199.11,28.58
1431042409.31406,199.19,28.62
1431042411.3127,204.09,28.36
1431042413.3154,197.92,28.54
1431042415.31422,204.33,28.55
1431042417.31312,205.5,28.47
1431042419.31588,205.14,28.49
1431042421.31469,208.14,28.45
1431042423.31347,202.66,28.46
1431042425.31618,204.2,28.37
1431042427.31503,209.14,28.57
1431042429.31377,205.89,28.55
1431042431.31651,204.31,28.73
1431042433.31534,205.89,28.37
1431042435.31817,200.19,28.69
1431042437.317,205.55,28.24
1431042439.31566,210.7,28.49
1431042441.31853,209.36,28.52
1431042443.31733,207.06,28.57
1431042445.32003,211.02,28.39
1431042447.31887,207.19,28.54
1431042449.31765,206.98,28.34
1431042453.31917,206.86,28.52
1431042459.31962,202.67,28.59
1431042461.3184,200.02,28.55
1431042869.38317,207.58,29
1431042875.37942,203.27,28.75
1431042879.38484,215.27,28.69
1431042883.38255,211.22,28.74
1431043305.44665,219.91,29.1
1431043313.44571,219.09,28.95
1431043315.44862,220.03,29.32
1431043317.44741,220.03,29.16
1431043321.44888,212.75,28.97
1431043323.44774,216.95,28.95
1431043325.44649,218.52,29.1
1431043327.44925,219.09,29.12
1431043329.45201,210.77,28.99
1431043331.45093,214.08,29.16
1431043333.44959,217.94,29.01
1431043335.44837,218.77,28.96
1431043337.45127,215.69,29.11
1431043339.45004,218.13,29.14
1431043341.45281,221.19,28.96
1431043343.45154,220.08,29.21
1431043345.45036,219.69,29.13
1431043347.4531,218.08,29.06
1431043349.45189,217.56,29.02
1431043351.45476,213.31,29.19
1431043353.45356,214,29.19
1431043355.4522,215.72,28.9
1431043357.45098,216.03,29.05
1431043359.45387,215.97,29.05
1431043361.45265,216.61,29.06
1431043363.45543,209.95,28.91
1431043365.45421,210.09,29
1431043367.45297,214.05,29.05
1431043369.45569,216.45,28.97
1431043371.4545,216.64,29.07
1431043373.45739,216.48,29.05
1431043785.51579,204.64,29.49
1431043787.51449,204.5,29.39
1431043789.51743,203.08,29.2
1431043791.51621,202.67,29.11
1431043793.51891,203.06,29.33
1431043795.51771,206.2,29.3
1431043797.51644,198.91,29.33
1431043799.5193,199.36,29.32
1431043801.51821,198.7,29.26
1431043803.52091,197.92,29.67
1431043805.51972,198.28,29.52
1431043807.51837,197.27,29.39
1431043809.52134,197.09,29.46
1431043811.52001,195.05,29.52
1431043813.52285,196.25,29.46
1431043815.52159,196.61,29.16
1431043817.52036,200.08,29.31
1431043819.5191,202.02,29.01
1431043821.52196,202.88,29.5
1431043823.52064,201.77,29.25
1431043827.52236,200.89,29.18
1431043833.52262,197.59,29.16
1431044249.58649,205.5,29.59
1431044255.58697,204.86,29.78
1431044259.58847,205.73,29.58
1431044261.58732,207.06,29.72
1431044267.58763,208.88,29.71
1431044269.5864,209.28,29.78
1431044673.64972,216.95,29.85
1431044675.64854,216.95,30.04
1431044677.65125,217.17,29.93
1431044679.65013,217.55,30.14
1431044681.64885,217.64,30.23
1431044685.65052,210.86,30.1
1431044687.64921,210.38,29.89
1431044689.65205,211.84,30.21
1431044691.6509,214.84,29.97
1431044693.65371,218.14,30.11
1431044695.65242,218.83,30.12
1431044697.65123,219.52,30
1431044699.65,216.61,29.84
1431044701.65282,223.97,29.73
1431044703.6515,224.64,29.82
1431044705.65435,222.66,29.92
1431044707.65314,222.14,29.89
1431044709.65195,215.64,30.07
1431044711.65468,218,29.92
1431044713.65341,220.88,29.91
1431044715.65616,220.11,29.88
1431044717.65503,218.09,29.8
1431045127.71456,196.39,29.98
1431045129.71333,195.69,29.85
1431045135.71363,198.88,29.86
1431045137.71651,191.73,30.12
1431045139.71519,194.25,29.94
1431045141.71804,188.41,30.01
1431045143.71684,186.33,30.08
1431045145.71565,193.7,29.92
1431045147.71429,187.92,30.01
1431045149.71719,184.67,29.95
1431045151.71596,185.23,29.86
1431045153.71869,184.84,29.98
1431045155.71751,188.16,29.91
1431045157.71636,178.95,30.17
1431045159.71506,188.94,30.07
1431045161.71795,190.31,29.94
1431045163.7166,181.3,30.18
1431045165.71949,181.72,29.98
1431045167.71831,185.47,29.97
1431045169.72098,185.66,29.81
1431045171.71982,187.03,30.11
1431045173.7186,192.25,29.93
1431045175.72148,190.38,30.09
1431045177.72012,187.36,29.88
1431045179.7189,180.36,30.03
1431045181.72176,176.53,29.89
1431045183.72059,181.31,29.96
1431045185.71922,174.38,29.83
1431045187.72219,177.23,30.04
1431045195.72124,175.63,29.99
1431045591.77727,215.48,30.25
1431045599.78036,214.09,30.29
1431045601.77914,213.48,30.36
1431045603.78201,213.75,30.02
1431045605.78086,213.52,30.05
1431045607.77959,213.97,30.3
1431045609.78232,213.92,30.28
1431045611.78113,213.27,30.16
1431045613.77989,214.7,30.43
1431045615.78268,210.25,30.09
1431045617.78158,207.48,30.14
1431045619.78434,207.7,30.16
1431045621.78312,209.34,30.31
1431045623.78177,212.56,30.28
1431045625.78068,219.69,30.42
1431045627.78344,223.59,30.41
1431045629.78222,224.63,30.15
1431045631.78494,218.09,30.12
1431045633.78376,214.61,30.18
1431045635.78647,216.34,30.39
1431045637.78528,212.42,30.26
1431045639.78408,209.42,30.41
1431045641.78695,208.59,30.29
1431045643.78578,207.95,30.16
1431045645.78848,207.94,30.4
1431045647.78732,208.39,30.2
1431045649.78606,209.8,30.25
1431045651.78896,210.91,30.25
1431045655.78639,215.31,30.13
1431045659.78809,218.09,30.36
1431045665.78838,216.34,30.4
1431046063.84725,200.55,30.73
1431046065.84997,201.25,30.54
1431046067.84893,193.47,30.5
1431046069.84755,196.92,30.66
1431046071.84637,197.45,30.52
1431046073.84909,196.84,30.44
1431046075.84803,194.02,30.53
1431046077.85075,197.03,30.47
1431046079.84957,197.47,30.58
1431046083.85117,197.2,30.35
1431046085.8499,196.88,30.65
1431046089.85141,196.63,30.39
1431046719.94559,7.94,30.77
1431046725.94592,8.02,30.83
1431046729.94762,7.94,30.99
1431046731.94634,7.95,30.81
1431046733.94518,7.97,30.75
1431046735.94791,7.92,31.01
1431046739.94962,8.02,30.87
1431047154.00643,7.84,30.95
1431047160.00674,7.92,30.94
1431047194.01013,7.83,30.76
1431047196.01285,8,30.97
1431047216.01683,7.94,31.06
1431047218.01552,8,31
1431047220.01838,7.91,31.04
1431047222.01715,7.97,31.18
1431047224.01597,7.86,31.03
1431047264.02361,7.73,31.35
1431047268.02533,8.11,31.22
1431047270.0241,7.72,31.06
1431047276.02444,7.86,31.33
1431047280.02591,7.88,31.17
1431047282.02485,7.89,31.32
1431047284.02758,7.69,31.02
1431047286.02628,7.78,31.14
1431047288.02505,7.89,31.01
1431047290.02395,7.7,31.01
1431047292.02668,7.83,31.09
1431047294.0255,7.73,31.15
1431047296.02822,7.83,30.88
1431047298.02706,7.83,30.98
1431047300.02978,7.89,31.24
1431047302.02859,7.8,31.18
1431047304.0274,7.8,31.03
1431047306.03021,7.91,30.98
1431047308.02903,7.84,31.13
1431047310.03181,7.88,31.17
1431047318.0309,7.91,31.05
1431047320.02968,7.91,30.95
1431047322.03261,7.91,31.19
1431047324.03134,7.91,30.95
1431047326.03411,7.8,31.13
1431047382.04026,7.86,30.88
1431047388.04051,7.81,31.19
1431047390.03933,7.91,31.46
