1431027047.231649,15.65
1431027049.230439,15.71
1431027051.229268,15.61
1431027053.232021,15.74
1431027055.230821,15.80
1431027057.229608,15.66
1431027059.232398,15.76
1431027061.231112,15.83
1431027063.229914,15.69
1431027065.232626,15.95
1431027067.231405,15.82
1431027069.230241,15.68
1431027071.233108,15.83
1431027073.231821,15.69
1431027075.230582,15.52
1431027077.233383,15.66
1431027079.232145,15.33
1431027081.234847,15.30
1431027083.233689,15.35
1431027085.232458,15.35
1431027087.235305,15.25
1431027089.233993,15.17
1431027091.236885,15.33
1431027093.235643,15.42
1431027095.234423,15.14
1431027097.233089,15.58
1431027099.235785,15.57
1431027101.234756,15.27
1431027103.237483,15.34
1431027105.236275,15.45
1431027107.235070,15.28
1431027109.233841,15.18
1431027111.236601,15.58
1431027113.235358,15.42
1431027115.238292,15.36
1431027117.236952,15.51
1431027119.235717,15.70
1431027121.238651,15.53
1431027123.237376,15.42
1431027125.240085,15.48
1431027127.238894,15.50
1431027129.237701,14.61
1431027131.236478,14.75
1431027133.239219,15.25
1431027135.238011,15.19
1431027137.240916,15.63
1431027139.239543,15.61
1431027141.238373,15.46
1431027143.237107,15.46
1431027145.239968,15.83
1431027147.238639,15.81
1431027149.241521,15.78
1431027151.240316,15.60
1431027153.239071,15.82
1431027155.241800,15.52
1431027157.240642,15.57
1431027159.239391,15.51
1431027161.242191,15.34
1431027163.240927,15.55
1431027165.243635,15.38
1431027167.242472,15.18
1431027169.241247,15.26
1431027171.244110,15.19
1431027173.242935,15.22
1431027175.241538,14.99
1431027177.240367,15.20
1431027179.243202,14.97
1431027181.242025,15.05
1431027183.244775,14.86
1431027185.243587,14.73
1431027187.242295,14.79
1431027189.241123,14.74
1431027191.243832,14.97
1431027193.242636,14.72
1431027195.245491,14.83
1431027197.244179,14.63
1431027199.242984,14.61
1431027201.245786,14.73
1431027203.244622,14.69
1431027205.243394,14.77
1431027207.246226,14.82
1431027209.244938,14.73
1431027211.243738,14.63
1431027213.246426,14.84
1431027215.245216,14.48
1431027217.248149,14.49
1431027219.246798,14.40
1431027221.245628,14.40
1431027223.244314,14.17
1431027225.247069,14.15
1431027227.245875,14.13
1431027229.248753,14.06
1431027231.247558,14.39
1431027233.250279,14.45
1431027235.249112,14.16
1431027237.247878,14.36
1431027239.246621,14.49
1431027241.249426,14.18
1431027243.248216,14.19
1431027245.251038,14.15
1431027247.249914,14.13
1431027249.248515,14.32
1431027251.251439,14.27
1431027253.250189,14.20
1431027255.248979,14.29
1431027257.247704,14.15
1431027259.250429,14.12
1431027261.249267,14.11
1431027263.248047,14.06
1431027265.250858,13.88
1431027267.249584,13.92
1431027269.248426,13.88
1431027271.251059,13.86
1431027273.249891,13.84
1431027275.252603,13.84
1431027277.251476,13.80
1431027279.250204,13.73
1431027281.253092,13.85
1431027283.251881,14.02
1431027285.250527,14.01
1431027287.253398,13.91
1431027289.252276,13.89
1431027291.254919,14.07
1431027293.253766,13.78
1431027295.252615,14.16
1431027297.255453,13.93
1431027299.254058,13.93
1431027301.252895,14.13
1431027303.255672,14.17
1431027305.254569,14.00
1431027307.253184,13.81
1431027309.256174,13.71
1431027311.254793,13.96
1431027313.257535,13.88
1431027315.256364,13.92
1431027317.255214,13.72
1431027319.254005,13.58
1431027321.256681,13.77
1431027323.259542,13.81
1431027325.258401,13.64
1431027327.257142,13.62
1431027329.255778,13.65
1431027331.258770,13.44
1431027333.257412,13.38
1431027335.256309,13.57
1431027337.258884,13.69
1431027339.257759,13.98
1431027341.256525,13.63
1431027343.259222,13.92
1431027345.258180,13.91
1431027347.256880,13.60
1431027349.255650,13.89
1431027351.258401,13.66
1431027353.257286,13.56
1431027355.260099,13.82
1431027357.258910,13.83
1431027359.261579,13.79
1431027361.260392,13.89
1431027363.259201,13.66
1431027365.257939,13.80
1431027367.260708,13.83
1431027369.259520,13.52
1431027371.262294,13.68
1431027373.261050,13.57
1431027375.259796,13.44
1431027377.262673,13.28
1431027379.261413,13.37
1431027381.260062,13.48
1431027383.262917,13.35
1431027385.261732,13.45
1431027387.260499,13.64
1431027389.263271,13.50
1431027391.265947,13.52
1431027393.264943,13.41
1431027395.263686,13.38
1431027397.262331,13.67
1431027399.265213,13.50
1431027401.263903,13.66
1431027403.266729,13.53
1431027405.265563,13.71
1431027407.264338,13.47
1431027409.267057,13.48
1431027411.265883,13.87
1431027413.264670,13.27
1431027415.263435,13.61
1431027417.266172,13.65
1431027419.264969,13.44
1431027421.263753,13.50
1431027423.266493,13.60
1431027425.265287,13.81
1431027427.268122,13.83
1431027429.266785,13.88
1431027431.265613,13.90
1431027433.264373,13.85
1431027435.267280,13.72
1431027437.266049,13.91
1431027439.268796,13.75
1431027441.267587,13.68
1431027443.266339,13.85
1431027445.269201,13.93
1431027447.267919,13.88
1431027449.270773,14.01
1431027451.269580,14.08
1431027453.268351,14.02
1431027455.271090,13.96
1431027457.269873,14.00
1431027459.272670,13.98
1431027461.271435,14.06
1431027463.270200,14.15
1431027465.268989,14.07
1431027467.271711,14.06
1431027469.270517,14.15
1431027471.273385,14.27
1431027473.272173,14.11
1431027475.270842,14.15
1431027477.269597,14.03
1431027479.272459,14.11
1431027481.271251,14.05
1431027483.274019,13.88
1431027485.272831,13.68
1431027487.275650,13.74
1431027489.274353,13.70
1431027491.273144,13.69
1431027493.275939,13.70
1431027495.274737,13.61
1431027497.273450,13.81
1431027499.272217,13.78
1431027501.270987,13.86
1431027503.273922,13.72
1431027505.276599,13.68
1431027507.275467,14.25
1431027509.274214,14.25
1431027511.272977,14.31
1431027513.275687,14.23
1431027515.274502,14.42
1431027517.277384,14.21
1431027519.276048,14.50
1431027521.274844,14.32
1431027523.277677,14.07
1431027525.276489,14.24
1431027527.275150,14.37
1431027529.278048,14.35
1431027531.276848,14.12
1431027533.275604,14.24
1431027535.278392,14.46
1431027537.277144,14.06
1431027539.279878,14.15
1431027541.278678,14.30
1431027543.277464,14.08
1431027545.276207,13.99
1431027547.279097,14.09
1431027549.277873,14.28
1431027551.280662,13.95
1431027553.279427,14.00
1431027555.282133,13.98
1431027557.280901,14.03
1431027559.279757,13.94
1431027561.282493,14.10
1431027563.281325,14.00
1431027565.280063,14.07
1431027567.282957,14.18
1431027569.281709,13.76
1431027571.284633,14.00
1431027573.283303,13.96
1431027575.282034,13.91
1431027577.280844,13.99
1431027579.283548,13.98
1431027581.282355,14.06
1431027583.285134,14.00
1431027585.283949,14.20
1431027587.286754,14.13
1431027589.285551,14.09
1431027591.284172,13.91
1431027593.283002,14.07
1431027595.285877,14.10
1431027597.284689,14.04
1431027599.287386,14.00
1431027601.286191,14.06
1431027603.285018,14.06
1431027605.287724,14.04
1431027607.286527,13.71
1431027609.285331,13.93
1431027611.284097,14.19
1431027613.286809,14.12
1431027615.285605,14.13
1431027617.288519,14.14
1431027619.287314,14.10
1431027621.286088,14.14
1431027623.284698,14.11
1431027625.287578,14.13
1431027627.286361,14.14
1431027629.289236,13.89
1431027631.287950,14.18
1431027633.290752,14.13
1431027635.289572,14.30
1431027637.288354,14.00
1431027639.287013,14.03
1431027641.289856,14.58
1431027643.292640,14.63
1431027645.291438,14.64
1431027647.290216,14.74
1431027649.288984,14.80
1431027651.291721,14.86
1431027653.290531,14.82
1431027655.289302,14.55
1431027657.291995,14.46
1431027659.290823,14.50
1431027661.289630,14.35
1431027663.292516,14.60
1431027665.291206,14.89
1431027667.294028,14.82
1431027669.292821,14.59
1431027671.291614,14.84
1431027673.294282,14.59
1431027675.293104,14.90
1431027677.295839,14.59
1431027679.294818,14.57
1431027681.293434,14.66
1431027683.292240,14.64
1431027685.295122,14.71
1431027687.293923,14.92
1431027689.296641,14.79
1431027691.295477,14.57
1431027693.294258,14.61
1431027695.296948,14.81
1431027697.295736,14.91
1431027699.298632,14.57
1431027701.297341,14.68
1431027703.296071,14.59
1431027705.294888,14.81
1431027707.293631,14.82
1431027709.296409,14.40
1431027711.295172,14.61
1431027713.298024,14.34
1431027715.296854,14.40
1431027717.295513,14.27
1431027719.294254,14.41
1431027721.297141,14.94
1431027723.295927,14.86
1431027725.298707,14.89
1431027727.297469,14.77
1431027729.296260,14.64
1431027731.299102,15.04
1431027733.297826,14.95
1431027735.300620,14.94
1431027737.299472,15.01
1431027739.298127,14.89
1431027741.296857,14.96
1431027743.299773,14.87
1431027745.302519,14.69
1431027747.301307,15.14
1431027749.300109,14.87
1431027751.298853,15.14
1431027753.301623,14.96
1431027755.300460,15.26
1431027757.303301,14.97
1431027759.302095,15.13
1431027761.300711,15.06
1431027763.303546,15.03
1431027765.302402,15.20
1431027767.301169,15.20
1431027769.304006,15.32
1431027771.302864,15.13
1431027773.305384,15.08
1431027775.304368,14.99
1431027777.303045,15.02
1431027779.305891,15.19
1431027781.304711,15.31
1431027783.303470,15.11
1431027785.306219,15.36
1431027787.305014,15.10
1431027789.303756,15.14
1431027791.306556,15.12
1431027793.305311,15.11
1431027795.308183,15.19
1431027797.306825,15.07
1431027799.305620,15.52
1431027801.308537,15.27
1431027803.307335,15.08
1431027805.310149,15.05
1431027807.308849,15.13
1431027809.307610,15.31
1431027811.310427,15.11
1431027813.309270,15.33
1431027815.307984,15.03
1431027817.310746,15.25
1431027819.309595,15.32
1431027821.308351,15.38
1431027823.311131,15.50
1431027825.309917,15.16
1431027827.312684,15.23
1431027829.311474,15.33
1431027831.310222,15.41
1431027833.308967,15.33
1431027835.311734,15.50
1431027837.310553,15.29
1431027839.313433,15.22
1431027841.312298,15.39
1431027843.310857,15.48
1431027845.309740,15.55
1431027847.312631,15.12
1431027849.311272,15.41
1431027851.314069,15.35
1431027853.312863,15.20
1431027855.315673,15.22
1431027857.314396,15.65
1431027859.313228,15.61
1431027861.316025,15.23
1431027863.314788,15.44
1431027865.313510,15.56
1431027867.312263,15.35
1431027869.314937,15.30
1431027871.314015,15.48
1431027873.316713,15.45
1431027875.315460,15.51
1431027877.314297,15.40
1431027879.313029,15.64
1431027881.315841,15.45
1431027883.314588,15.63
1431027885.317378,15.47
1431027887.316185,15.57
1431027889.314960,15.46
1431027891.317820,15.39
1431027893.316610,15.47
1431027895.319275,15.41
1431027897.318171,15.50
1431027899.316922,15.44
1431027901.319654,15.49
1431027903.318519,15.73
1431027905.317268,15.50
1431027907.320155,15.59
1431027909.318811,15.92
1431027911.317520,15.68
1431027913.320411,15.75
1431027915.319177,15.71
1431027917.321911,15.33
1431027919.320771,15.70
1431027921.323424,15.85
1431027923.322336,15.79
1431027925.321078,15.80
1431027927.319854,15.81
1431027929.322726,15.65
1431027931.321350,15.78
1431027933.324268,15.80
1431027935.323083,15.90
1431027937.325748,15.71
1431027939.324809,15.70
1431027941.323316,16.07
1431027943.322173,15.93
1431027945.324836,15.83
1431027947.323816,15.96
1431027949.326470,16.03
1431027951.325379,15.81
1431027953.328080,15.78
1431027955.326865,15.93
1431027957.325657,16.10
1431027959.324494,15.88
1431027961.323138,16.11
1431027963.326023,16.11
1431027965.328805,15.79
1431027967.327544,16.03
1431027969.326273,16.16
1431027971.329128,15.93
1431027973.327982,15.70
1431027975.326770,15.83
1431027977.329472,15.73
1431027979.328260,16.19
1431027981.327043,15.82
1431027983.329779,15.94
1431027985.328588,16.29
1431027987.331428,16.08
1431027989.330277,16.13
1431027991.328882,16.36
1431027993.327620,16.49
1431027995.330390,16.27
1431027997.329262,15.81
1431027999.332021,16.03
1431028001.330835,16.19
1431028003.329595,16.09
1431028005.332318,15.93
1431028007.331136,16.36
1431028009.333981,16.12
1431028011.332793,16.32
1431028013.331442,16.13
1431028015.334279,15.88
1431028017.333122,16.50
1431028019.335848,16.11
1431028021.334673,16.10
1431028023.333436,16.27
1431028025.332200,15.88
1431028027.334891,15.96
1431028029.333755,15.55
1431028031.336603,15.82
1431028033.335406,15.94
1431028035.334075,15.65
1431028037.332838,15.91
1431028039.335649,15.99
1431028041.334501,16.21
1431028043.337222,15.97
1431028045.336056,15.95
1431028047.334822,16.23
1431028049.337567,16.18
1431028051.336374,16.24
1431028053.339077,16.39
1431028055.338018,15.75
1431028057.336691,16.36
1431028059.335435,16.56
1431028061.338325,16.65
1431028063.337136,16.63
1431028065.339991,16.61
1431028067.338681,16.50
1431028069.337421,16.15
1431028071.336220,16.19
1431028073.339095,16.30
1431028075.337754,16.45
1431028077.340615,16.54
1431028079.339332,16.37
1431028081.342152,16.46
1431028083.340997,16.59
1431028085.339746,16.40
1431028087.338401,16.33
1431028089.341270,16.45
1431028091.343988,16.55
1431028093.342846,16.37
1431028095.341577,16.64
1431028097.340360,16.32
1431028099.343277,16.40
1431028101.341921,16.56
1431028103.340695,16.74
1431028105.343538,16.73
1431028107.342362,16.55
1431028109.341104,16.69
1431028111.343859,16.76
1431028113.342680,16.77
1431028115.341437,16.77
1431028117.344127,16.63
1431028119.343019,16.62
1431028121.341752,16.79
1431028123.344668,16.64
1431028125.343294,16.77
1431028127.346160,16.75
1431028129.344987,16.69
1431028131.343758,16.80
1431028133.346509,16.88
1431028135.345291,16.67
1431028137.348008,16.92
1431028139.346862,16.83
1431028141.345626,16.82
1431028143.348306,16.97
1431028145.347269,16.89
1431028147.350006,17.01
1431028149.348778,16.96
1431028151.347613,16.88
1431028153.346373,16.92
1431028155.349156,16.87
1431028157.347929,16.72
1431028159.350807,17.02
1431028161.349489,17.08
1431028163.348239,17.18
1431028165.347138,17.08
1431028167.349876,16.78
1431028169.352601,16.96
1431028171.351458,16.89
1431028173.350249,16.83
1431028175.352960,17.19
1431028177.351752,17.00
1431028179.354454,17.17
1431028181.353423,17.00
1431028183.352078,17.22
1431028185.350857,17.16
1431028187.349628,17.13
1431028189.352450,17.24
1431028191.351313,17.16
1431028193.354081,17.23
1431028195.352845,17.24
1431028197.351585,17.38
1431028199.350268,17.29
1431028201.353116,17.46
1431028203.351919,17.09
1431028205.354775,17.11
1431028207.353592,17.22
1431028209.352243,17.35
1431028211.355084,17.13
1431028213.353787,17.24
1431028215.356629,17.10
1431028217.355451,17.26
1431028219.354203,17.50
1431028221.356960,17.27
1431028223.355779,17.37
1431028225.354540,17.65
1431028227.357319,17.40
1431028229.356113,17.27
1431028231.358893,17.51
1431028233.357744,17.28
1431028235.356495,17.37
1431028237.359227,17.70
1431028239.358060,17.41
1431028241.360860,17.44
1431028243.359606,17.56
1431028245.358386,17.51
1431028247.357178,17.48
1431028249.360034,17.59
1431028251.358691,17.52
1431028253.361625,17.53
1431028255.360360,17.47
1431028257.359168,17.43
1431028259.361901,17.72
1431028261.360683,17.49
1431028263.363546,17.36
1431028265.362260,17.60
1431028267.360987,17.49
1431028269.363821,17.55
1431028271.362671,17.45
1431028273.365397,17.67
1431028275.364245,17.72
1431028277.362990,17.55
1431028279.361756,17.77
1431028281.364568,17.67
1431028283.363310,17.55
1431028285.366144,17.79
1431028287.364847,17.90
1431028289.367647,17.81
1431028291.366506,17.74
1431028293.365303,17.60
1431028295.368044,17.84
1431028297.366799,17.73
1431028299.365560,17.73
1431028301.368529,17.73
1431028303.367132,17.85
1431028305.370017,17.59
1431028307.368812,17.77
1431028309.367635,17.89
1431028311.366236,17.83
1431028313.369123,17.79
1431028315.367907,17.77
1431028317.370792,17.90
1431028319.369455,17.82
1431028321.372287,17.90
1431028323.371180,17.78
1431028325.369910,17.77
1431028327.372616,18.01
1431028329.371470,17.96
1431028331.374131,18.12
1431028333.373013,17.93
1431028335.371770,17.99
1431028337.374428,18.09
1431028339.373278,17.87
1431028341.372070,17.88
1431028343.370809,18.16
1431028345.373548,18.05
1431028347.372363,18.08
1431028349.375171,17.96
1431028351.374143,18.15
1431028353.376771,17.92
1431028355.375701,18.21
1431028357.374395,18.01
1431028359.373103,18.23
1431028361.371971,18.24
1431028363.374758,18.26
1431028365.373448,18.17
1431028367.376306,18.24
1431028369.375095,18.09
1431028371.373771,18.36
1431028373.376587,18.03
1431028375.375439,18.22
1431028377.378156,18.19
1431028379.377044,18.30
1431028381.375748,18.30
1431028383.374595,18.18
1431028385.377311,18.32
1431028387.380197,18.22
1431028389.379038,18.34
1431028391.377760,18.26
1431028393.376390,18.21
1431028395.375150,18.42
1431028397.378030,18.32
1431028399.380742,18.25
1431028401.379714,18.27
1431028403.378353,18.63
1431028405.377148,18.19
1431028407.379885,18.28
1431028409.378814,18.45
1431028411.381571,18.36
1431028413.380335,18.28
1431028415.379008,18.43
1431028417.381851,18.38
1431028419.380678,18.45
1431028421.383334,18.51
1431028423.382215,18.48
1431028425.380980,18.65
1431028427.383707,18.68
1431028429.383398,18.61
1431028431.381295,18.31
1431028433.384176,18.42
1431028435.387046,18.18
1431028437.385748,18.33
1431028439.384504,18.35
1431028441.383243,18.47
1431028443.386091,18.59
1431028445.384840,18.51
1431028447.387659,18.29
1431028449.386475,18.37
1431028451.385266,18.54
1431028453.383901,18.55
1431028455.386831,18.46
1431028457.385567,18.78
1431028459.388337,18.47
1431028461.387142,18.52
1431028463.385891,18.58
1431028465.388804,18.55
1431028467.387495,18.53
1431028469.390276,18.65
1431028471.389039,18.35
1431028473.387853,18.61
1431028475.386542,18.62
1431028477.389343,18.62
1431028479.388197,18.55
1431028481.390881,18.76
1431028483.389764,18.91
1431028485.388479,18.66
1431028487.387277,18.68
1431028489.390034,18.40
1431028491.388815,18.79
1431028493.391683,18.71
1431028495.390493,18.74
1431028497.389137,18.81
1431028499.392014,18.67
1431028501.390797,19.00
1431028503.393513,18.72
1431028505.392353,18.56
1431028507.391137,18.66
1431028509.394016,18.55
1431028511.392675,18.93
1431028513.395594,18.77
1431028515.394375,18.91
1431028517.393100,18.94
1431028519.391867,18.99
1431028521.394661,18.45
1431028523.393453,18.83
1431028525.396325,18.63
1431028527.395117,18.68
1431028529.397807,18.71
1431028531.396605,18.80
1431028533.395441,18.62
1431028535.398107,18.90
1431028537.396946,18.21
1431028539.399622,18.48
1431028541.398472,18.88
1431028543.397304,18.91
1431028545.400143,19.14
1431028547.398937,19.03
1431028549.401662,19.01
1431028551.400434,19.09
1431028553.399249,19.03
1431028555.398005,18.92
1431028557.400781,19.03
1431028559.399589,18.90
1431028561.402452,18.85
1431028563.401125,19.17
1431028565.399891,18.94
1431028567.398666,19.10
1431028569.401539,19.13
1431028571.400228,19.12
1431028573.403113,19.14
1431028575.401872,18.94
1431028577.400654,19.13
1431028579.403438,19.07
1431028581.402222,19.04
1431028583.404858,19.18
1431028585.403725,19.07
1431028587.402476,19.03
1431028589.401288,19.13
1431028591.404175,19.27
1431028593.402814,19.09
1431028595.405718,18.96
1431028597.404522,19.06
1431028599.403260,19.15
1431028601.401978,18.90
1431028603.404935,19.16
1431028605.407507,19.12
1431028607.406385,19.04
1431028609.405149,19.20
1431028611.407968,19.17
1431028613.406761,19.03
1431028615.405555,19.21
1431028617.408315,19.11
1431028619.407087,19.13
1431028621.409863,18.79
1431028623.408670,18.94
1431028625.407419,19.01
1431028627.410301,18.71
1431028629.409196,18.69
1431028631.407832,18.71
1431028633.410583,19.18
1431028635.409502,18.93
1431028637.408268,18.96
1431028639.410977,19.04
1431028641.413688,19.14
1431028643.412710,19.08
1431028645.411397,19.09
1431028647.410066,19.01
1431028649.408815,18.94
1431028651.411676,18.88
1431028653.414417,18.84
1431028655.413234,18.59
1431028657.412020,18.93
1431028659.410853,19.09
1431028661.413632,18.96
1431028663.412394,18.81
1431028665.415105,18.84
1431028667.414060,18.73
1431028669.412751,18.94
1431028671.415591,19.17
1431028673.414417,19.14
1431028675.417130,18.92
1431028677.415952,18.82
1431028679.414717,19.10
1431028681.413488,19.02
1431028683.416167,18.85
1431028685.414953,18.88
1431028687.417931,19.00
1431028689.416746,18.94
1431028691.415269,18.83
1431028693.414085,19.00
1431028695.416913,19.07
1431028697.419754,18.96
1431028699.418457,18.94
1431028701.417342,18.95
1431028703.420185,19.13
1431028705.418893,18.91
1431028707.421897,19.32
1431028709.420534,19.05
1431028711.419288,19.15
1431028713.418023,18.94
1431028715.420818,19.26
1431028717.419634,19.09
1431028719.422371,19.25
1431028721.421325,18.93
1431028723.423970,19.05
1431028725.422806,18.95
1431028727.421461,19.14
1431028729.420363,19.29
1431028731.423159,19.10
1431028733.421876,19.26
1431028735.424639,19.32
1431028737.423475,19.18
1431028739.422269,19.00
1431028741.424895,19.12
1431028743.423766,19.09
1431028745.422536,19.30
1431028747.425387,19.08
1431028749.424196,18.98
1431028751.422839,19.05
1431028753.425765,19.10
1431028755.428599,19.29
1431028757.427290,19.31
1431028759.426067,19.16
1431028761.424861,19.46
1431028763.427662,19.36
1431028765.426378,19.32
1431028767.429231,19.21
1431028769.428022,19.26
1431028771.426859,19.19
1431028773.425625,19.23
1431028775.428348,19.27
1431028777.427128,19.48
1431028779.430039,19.38
1431028781.428643,19.28
1431028783.427481,19.47
1431028785.430376,19.59
1431028787.428985,19.25
1431028789.431846,19.40
1431028791.430633,19.57
1431028793.429402,19.49
1431028795.428169,19.12
1431028797.430938,19.30
1431028799.429776,19.30
1431028801.432519,19.34
1431028803.431274,19.33
1431028805.430200,19.46
1431028807.428895,19.53
1431028809.431801,19.60
1431028811.430396,19.47
1431028813.433367,19.57
1431028815.432070,19.44
1431028817.430846,19.55
1431028819.433660,19.46
1431028821.432395,19.47
1431028823.435101,19.54
1431028825.433967,19.67
1431028827.432716,19.58
1431028829.435542,19.72
1431028831.434343,19.48
1431028833.437070,19.39
1431028835.435905,19.66
1431028837.434607,19.77
1431028839.433453,19.48
1431028841.436134,19.69
1431028843.434893,19.56
1431028845.437827,19.63
1431028847.436575,19.80
1431028849.439306,19.82
1431028851.438130,19.66
1431028853.436903,19.63
1431028855.439614,19.82
1431028857.438473,19.69
1431028859.441303,19.84
1431028861.440107,19.64
1431028863.438771,19.70
1431028865.441660,19.58
1431028867.440408,19.69
1431028869.443166,19.63
1431028871.441940,19.85
1431028873.440741,19.88
1431028875.439526,19.92
1431028877.442225,19.57
1431028879.441062,19.83
1431028881.443916,19.53
1431028883.442741,19.76
1431028885.441348,19.60
1431028887.440154,19.78
1431028889.443041,19.74
1431028891.441801,19.90
1431028893.444590,19.74
1431028895.443393,19.79
1431028897.446073,19.72
1431028899.444903,19.58
1431028901.443674,19.58
1431028903.446537,19.61
1431028905.445347,19.67
1431028907.448036,19.75
1431028909.446892,19.71
1431028911.445667,19.73
1431028913.448378,19.85
1431028915.447331,19.79
1431028917.445964,19.94
1431028919.444748,19.93
1431028921.447432,19.90
1431028923.446407,19.85
1431028925.449128,19.82
1431028927.447979,19.57
1431028929.450682,19.96
1431028931.449515,19.94
1431028933.448291,19.80
1431028935.447049,19.77
1431028937.449807,19.80
1431028939.452674,20.07
1431028941.451498,19.78
1431028943.450239,19.73
1431028945.448884,19.89
1431028947.451775,19.94
1431028949.450578,19.97
1431028951.453243,19.98
1431028953.452125,19.91
1431028955.450900,20.01
1431028957.453733,19.94
1431028959.452565,19.96
1431028961.455337,19.99
1431028963.454094,19.83
1431028965.452925,20.01
1431028967.451651,19.98
1431028969.450305,20.01
1431028971.453169,20.02
1431028973.455883,19.93
1431028975.454741,19.99
1431028977.453537,20.03
1431028979.452288,20.00
1431028981.455155,19.83
1431028983.453845,20.05
1431028985.456708,20.01
1431028987.455516,20.09
1431028989.454269,20.08
1431028991.457138,20.06
1431028993.455825,20.08
1431028995.458715,20.17
1431028997.457360,20.13
1431028999.456256,20.14
1431029001.454999,20.11
1431029003.457738,20.27
